"PrefCode","PrefName","MuniCode","MuniName","DistCode","DistName","lat","lon","SrcCode","CatCode"
"47","沖縄県","47301","国頭郡国頭村","473010001000","字安波","26.709047","128.264275","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010002000","字与那","26.755557","128.225375","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010003000","字謝敷","26.765771","128.235085","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010004000","字安田","26.756896","128.289824","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010005000","字宇嘉","26.820393","128.249388","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010006000","字宇良","26.743974","128.203600","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010007000","字辺野喜","26.788582","128.264731","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010008000","字佐手","26.778749","128.237541","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010009000","字伊地","26.748384","128.217328","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010010000","字奥","26.827621","128.280240","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010011000","字楚洲","26.803847","128.305314","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010012000","字宜名真","26.845449","128.259023","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010013000","字桃原","26.741505","128.159779","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010014000","字半地","26.724361","128.167413","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010015000","字鏡地","26.732249","128.163140","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010016000","字辺土名","26.732582","128.200744","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010017000","字比地","26.713569","128.197451","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010018000","字奥間","26.722190","128.206095","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010019000","字浜","26.707712","128.185479","0","1"
"47","沖縄県","47301","国頭郡国頭村","473010020000","字辺戸","26.858017","128.265028","0","1"
