"PrefCode","PrefName","MuniCode","MuniName","DistCode","DistName","lat","lon","SrcCode","CatCode"
"05","秋田県","05201","秋田市","052010056001","泉菅野一丁目","39.739224","140.107082","0","3"
"05","秋田県","05201","秋田市","052010056002","泉菅野二丁目","39.737127","140.113129","0","3"
"05","秋田県","05201","秋田市","052010057001","泉中央一丁目","39.731105","140.105363","0","3"
"05","秋田県","05201","秋田市","052010057002","泉中央二丁目","39.733111","140.104363","0","3"
"05","秋田県","05201","秋田市","052010057003","泉中央三丁目","39.733530","140.109528","0","3"
"05","秋田県","05201","秋田市","052010057004","泉中央四丁目","39.733906","140.114449","0","3"
"05","秋田県","05201","秋田市","052010057005","泉中央五丁目","39.731906","140.114679","0","3"
"05","秋田県","05201","秋田市","052010057006","泉中央六丁目","39.731485","140.109819","0","3"
"05","秋田県","05201","秋田市","052010058000","泉馬場","39.732427","140.124878","0","1"
"05","秋田県","05201","秋田市","052010059000","泉東町","39.736197","140.126002","0","1"
"05","秋田県","05201","秋田市","052010060000","泉三嶽根","39.737693","140.119921","0","1"
"05","秋田県","05201","秋田市","052010061001","泉南一丁目","39.729099","140.106416","0","3"
"05","秋田県","05201","秋田市","052010061002","泉南二丁目","39.729399","140.110152","0","3"
"05","秋田県","05201","秋田市","052010061003","泉南三丁目","39.729677","140.114949","0","3"
"05","秋田県","05201","秋田市","052010062000","牛島","39.687542","140.109362","0","1"
"05","秋田県","05201","秋田市","052010063001","牛島西一丁目","39.696297","140.114599","0","3"
"05","秋田県","05201","秋田市","052010063002","牛島西二丁目","39.694709","140.117325","0","3"
"05","秋田県","05201","秋田市","052010063003","牛島西三丁目","39.691059","140.105982","0","3"
"05","秋田県","05201","秋田市","052010063004","牛島西四丁目","39.688827","140.106109","0","3"
"05","秋田県","05201","秋田市","052010064001","牛島東一丁目","39.699819","140.115574","0","3"
"05","秋田県","05201","秋田市","052010064002","牛島東二丁目","39.701580","140.119048","0","3"
"05","秋田県","05201","秋田市","052010064003","牛島東三丁目","39.699377","140.120195","0","3"
"05","秋田県","05201","秋田市","052010064004","牛島東四丁目","39.698933","140.123423","0","3"
"05","秋田県","05201","秋田市","052010064005","牛島東五丁目","39.696312","140.122467","0","3"
"05","秋田県","05201","秋田市","052010064006","牛島東六丁目","39.694857","140.124936","0","3"
"05","秋田県","05201","秋田市","052010064007","牛島東七丁目","39.693858","140.133328","0","3"
"05","秋田県","05201","秋田市","052010065001","牛島南一丁目","39.689866","140.109602","0","3"
"05","秋田県","05201","秋田市","052010065002","牛島南二丁目","39.687137","140.106878","0","3"
"05","秋田県","05201","秋田市","052010066001","大住一丁目","39.690919","140.114915","0","3"
"05","秋田県","05201","秋田市","052010066002","大住二丁目","39.690687","140.117292","0","3"
"05","秋田県","05201","秋田市","052010066003","大住三丁目","39.688678","140.118922","0","3"
"05","秋田県","05201","秋田市","052010066004","大住四丁目","39.687885","140.115626","0","3"
"05","秋田県","05201","秋田市","052010067001","大平台一丁目","39.700222","140.159397","0","3"
"05","秋田県","05201","秋田市","052010067002","大平台二丁目","39.697907","140.160149","0","3"
"05","秋田県","05201","秋田市","052010067003","大平台三丁目","39.698882","140.157344","0","3"
"05","秋田県","05201","秋田市","052010067004","大平台四丁目","39.701122","140.153544","0","3"
"05","秋田県","05201","秋田市","052010068001","大町一丁目","39.720206","140.115498","0","3"
"05","秋田県","05201","秋田市","052010068002","大町二丁目","39.718804","140.115022","0","3"
"05","秋田県","05201","秋田市","052010068003","大町三丁目","39.717364","140.114811","0","3"
"05","秋田県","05201","秋田市","052010068004","大町四丁目","39.715898","140.114463","0","3"
"05","秋田県","05201","秋田市","052010068005","大町五丁目","39.714198","140.114158","0","3"
"05","秋田県","05201","秋田市","052010068006","大町六丁目","39.711951","140.114039","0","3"
"05","秋田県","05201","秋田市","052010069001","御野場一丁目","39.673241","140.135706","0","3"
"05","秋田県","05201","秋田市","052010069002","御野場二丁目","39.674157","140.132897","0","3"
"05","秋田県","05201","秋田市","052010069003","御野場三丁目","39.670728","140.134022","0","3"
"05","秋田県","05201","秋田市","052010069004","御野場四丁目","39.671609","140.131959","0","3"
"05","秋田県","05201","秋田市","052010069005","御野場五丁目","39.667719","140.132305","0","3"
"05","秋田県","05201","秋田市","052010069006","御野場六丁目","39.668597","140.129993","0","3"
"05","秋田県","05201","秋田市","052010069007","御野場七丁目","39.670689","140.129230","0","3"
"05","秋田県","05201","秋田市","052010069008","御野場八丁目","39.666999","140.128121","0","3"
"05","秋田県","05201","秋田市","052010070001","御野場新町一丁目","39.674205","140.117876","0","3"
"05","秋田県","05201","秋田市","052010070002","御野場新町二丁目","39.671727","140.122046","0","3"
"05","秋田県","05201","秋田市","052010070003","御野場新町三丁目","39.668918","140.121496","0","3"
"05","秋田県","05201","秋田市","052010070004","御野場新町四丁目","39.667963","140.124333","0","3"
"05","秋田県","05201","秋田市","052010070005","御野場新町五丁目","39.671236","140.127990","0","3"
"05","秋田県","05201","秋田市","052010071001","卸町一丁目","39.701391","140.108113","0","3"
"05","秋田県","05201","秋田市","052010071002","卸町二丁目","39.700475","140.111024","0","3"
"05","秋田県","05201","秋田市","052010071003","卸町三丁目","39.698272","140.110378","0","3"
"05","秋田県","05201","秋田市","052010071004","卸町四丁目","39.696774","140.108036","0","3"
"05","秋田県","05201","秋田市","052010071005","卸町五丁目","39.694599","140.106921","0","3"
"05","秋田県","05201","秋田市","052010072000","金足岩瀬","39.849060","140.069888","0","1"
"05","秋田県","05201","秋田市","052010073000","金足浦山","39.837071","140.082703","0","1"
"05","秋田県","05201","秋田市","052010074000","金足追分","39.815954","140.057251","0","1"
"05","秋田県","05201","秋田市","052010075000","金足大清水","39.844531","140.053827","0","1"
"05","秋田県","05201","秋田市","052010076000","金足片田","39.825158","140.106523","0","1"
"05","秋田県","05201","秋田市","052010077000","金足黒川","39.837807","140.128653","0","1"
"05","秋田県","05201","秋田市","052010078000","金足小泉","39.818695","140.060947","0","1"
"05","秋田県","05201","秋田市","052010079000","金足下刈","39.832274","140.060411","0","1"
"05","秋田県","05201","秋田市","052010080000","金足高岡","39.826262","140.079778","0","1"
"05","秋田県","05201","秋田市","052010081000","金足鳰崎","39.817580","140.070907","0","1"
"05","秋田県","05201","秋田市","052010082000","金足堀内","39.836172","140.069148","0","1"
"05","秋田県","05201","秋田市","052010083000","金足吉田","39.816860","140.099614","0","1"
"05","秋田県","05201","秋田市","052010084000","上北手荒巻","39.692610","140.142776","0","1"
"05","秋田県","05201","秋田市","052010085000","上北手大杉沢","39.696232","140.169090","0","1"
"05","秋田県","05201","秋田市","052010086000","上北手大戸","39.698635","140.150825","0","1"
"05","秋田県","05201","秋田市","052010087000","上北手大山田","39.679246","140.194134","0","1"
"05","秋田県","05201","秋田市","052010088000","上北手御所野","39.656955","140.176022","0","1"
"05","秋田県","05201","秋田市","052010089000","上北手古野","39.663840","140.186162","0","1"
"05","秋田県","05201","秋田市","052010090000","上北手小山田","39.692203","140.190589","0","1"
"05","秋田県","05201","秋田市","052010091000","上北手猿田","39.678536","140.169101","0","1"
"05","秋田県","05201","秋田市","052010092000","上北手百崎","39.693665","140.161488","0","1"
"05","秋田県","05201","秋田市","052010093000","上新城石名坂","39.810106","140.127601","0","1"
"05","秋田県","05201","秋田市","052010094000","上新城小又","39.813533","140.161234","0","1"
"05","秋田県","05201","秋田市","052010095000","上新城五十丁","39.795379","140.134956","0","1"
"05","秋田県","05201","秋田市","052010096000","上新城白山","39.838424","140.190540","0","1"
"05","秋田県","05201","秋田市","052010097000","上新城中","39.790479","140.108606","0","1"
"05","秋田県","05201","秋田市","052010098000","上新城保多野","39.804305","140.132931","0","1"
"05","秋田県","05201","秋田市","052010099000","上新城道川","39.790593","140.154723","0","1"
"05","秋田県","05201","秋田市","052010100000","上新城湯ノ里","39.803052","140.149027","0","1"
"05","秋田県","05201","秋田市","052010101000","川尻上野町","39.707973","140.100929","0","1"
"05","秋田県","05201","秋田市","052010102000","川尻大川町","39.711606","140.091452","0","1"
"05","秋田県","05201","秋田市","052010103000","川尻御休町","39.712296","140.094160","0","1"
"05","秋田県","05201","秋田市","052010104000","川尻新川町","39.707319","140.096432","0","1"
"05","秋田県","05201","秋田市","052010105000","川尻総社町","39.711880","140.100875","0","1"
"05","秋田県","05201","秋田市","052010106000","川尻町","39.714514","140.084390","0","1"
"05","秋田県","05201","秋田市","052010107000","川尻みよし町","39.710671","140.097049","0","1"
"05","秋田県","05201","秋田市","052010108000","川尻若葉町","39.708613","140.092959","0","1"
"05","秋田県","05201","秋田市","052010109000","河辺赤平","39.674796","140.259495","0","1"
"05","秋田県","05201","秋田市","052010110000","河辺岩見","39.743624","140.445548","0","1"
"05","秋田県","05201","秋田市","052010111000","河辺大沢","39.688864","140.253189","0","1"
"05","秋田県","05201","秋田市","052010112000","河辺大張野","39.670783","140.268048","0","1"
"05","秋田県","05201","秋田市","052010113000","河辺北野田高屋","39.677424","140.217501","0","1"
"05","秋田県","05201","秋田市","052010114000","河辺三内","39.761298","140.353632","0","1"
"05","秋田県","05201","秋田市","052010115000","河辺神内","39.671053","140.293112","0","1"
"05","秋田県","05201","秋田市","052010116000","河辺高岡","39.678292","140.248156","0","1"
"05","秋田県","05201","秋田市","052010117000","河辺戸島","39.635898","140.210648","0","1"
"05","秋田県","05201","秋田市","052010118000","河辺豊成","39.648160","140.174988","0","1"
"05","秋田県","05201","秋田市","052010119000","河辺畑谷","39.637259","140.173280","0","1"
"05","秋田県","05201","秋田市","052010120000","河辺松渕","39.646697","140.208498","0","1"
"05","秋田県","05201","秋田市","052010121000","河辺諸井","39.666053","140.240208","0","1"
"05","秋田県","05201","秋田市","052010122000","河辺和田","39.643867","140.243512","0","1"
"05","秋田県","05201","秋田市","052010123000","川元小川町","39.706212","140.104528","0","1"
"05","秋田県","05201","秋田市","052010124000","川元開和町","39.711107","140.105717","0","1"
"05","秋田県","05201","秋田市","052010125000","川元松丘町","39.712067","140.103119","0","1"
"05","秋田県","05201","秋田市","052010126000","川元むつみ町","39.708718","140.104810","0","1"
"05","秋田県","05201","秋田市","052010127000","川元山下町","39.713304","140.106086","0","1"
"05","秋田県","05201","秋田市","052010128001","旭南一丁目","39.710524","140.109387","0","3"
"05","秋田県","05201","秋田市","052010128002","旭南二丁目","39.709719","140.113009","0","3"
"05","秋田県","05201","秋田市","052010128003","旭南三丁目","39.707020","140.107564","0","3"
"05","秋田県","05201","秋田市","052010129000","旭北栄町","39.720268","140.110296","0","1"
"05","秋田県","05201","秋田市","052010130000","旭北寺町","39.715739","140.111137","0","1"
"05","秋田県","05201","秋田市","052010131000","旭北錦町","39.716005","140.109385","0","1"
"05","秋田県","05201","秋田市","052010132000","港北新町","39.767750","140.075265","0","1"
"05","秋田県","05201","秋田市","052010133000","港北松野町","39.768202","140.079056","0","1"
"05","秋田県","05201","秋田市","052010134000","高陽青柳町","39.724791","140.104015","0","1"
"05","秋田県","05201","秋田市","052010135000","高陽幸町","39.724622","140.106972","0","1"
"05","秋田県","05201","秋田市","052010136001","御所野地蔵田一丁目","39.663000","140.161109","0","3"
"05","秋田県","05201","秋田市","052010136002","御所野地蔵田二丁目","39.663301","140.155767","0","3"
"05","秋田県","05201","秋田市","052010136003","御所野地蔵田三丁目","39.658414","140.158547","0","3"
"05","秋田県","05201","秋田市","052010136004","御所野地蔵田四丁目","39.660148","140.153796","0","3"
"05","秋田県","05201","秋田市","052010136005","御所野地蔵田五丁目","39.660306","140.151677","0","3"
"05","秋田県","05201","秋田市","052010137001","御所野下堤一丁目","39.664471","140.163469","0","3"
"05","秋田県","05201","秋田市","052010137002","御所野下堤二丁目","39.666813","140.166492","0","3"
"05","秋田県","05201","秋田市","052010137003","御所野下堤三丁目","39.667792","140.162166","0","3"
"05","秋田県","05201","秋田市","052010137004","御所野下堤四丁目","39.668770","140.158044","0","3"
"05","秋田県","05201","秋田市","052010137005","御所野下堤五丁目","39.666944","140.154988","0","3"
"05","秋田県","05201","秋田市","052010138001","御所野堤台一丁目","39.666538","140.169475","0","3"
"05","秋田県","05201","秋田市","052010139001","御所野元町一丁目","39.660619","140.163221","0","3"
"05","秋田県","05201","秋田市","052010139002","御所野元町二丁目","39.663588","140.165903","0","3"
"05","秋田県","05201","秋田市","052010139003","御所野元町三丁目","39.664173","140.171238","0","3"
"05","秋田県","05201","秋田市","052010139004","御所野元町四丁目","39.662043","140.169382","0","3"
"05","秋田県","05201","秋田市","052010139005","御所野元町五丁目","39.660268","140.167273","0","3"
"05","秋田県","05201","秋田市","052010139006","御所野元町六丁目","39.658515","140.166345","0","3"
"05","秋田県","05201","秋田市","052010139007","御所野元町七丁目","39.657507","140.163052","0","3"
"05","秋田県","05201","秋田市","052010140001","御所野湯本一丁目","39.661023","140.173609","0","3"
"05","秋田県","05201","秋田市","052010140002","御所野湯本二丁目","39.657451","140.172382","0","3"
"05","秋田県","05201","秋田市","052010140003","御所野湯本三丁目","39.656360","140.167192","0","3"
"05","秋田県","05201","秋田市","052010140004","御所野湯本四丁目","39.654845","140.169778","0","3"
"05","秋田県","05201","秋田市","052010140005","御所野湯本五丁目","39.652579","140.171385","0","3"
"05","秋田県","05201","秋田市","052010140006","御所野湯本六丁目","39.652957","140.165057","0","3"
"05","秋田県","05201","秋田市","052010141001","桜一丁目","39.711453","140.147051","0","3"
"05","秋田県","05201","秋田市","052010141002","桜二丁目","39.707641","140.149268","0","3"
"05","秋田県","05201","秋田市","052010141003","桜三丁目","39.711363","140.151969","0","3"
"05","秋田県","05201","秋田市","052010141004","桜四丁目","39.708464","140.154448","0","3"
"05","秋田県","05201","秋田市","052010142001","桜ガ丘一丁目","39.704224","140.151636","0","3"
"05","秋田県","05201","秋田市","052010142002","桜ガ丘二丁目","39.704051","140.155681","0","3"
"05","秋田県","05201","秋田市","052010142003","桜ガ丘三丁目","39.702141","140.156039","0","3"
"05","秋田県","05201","秋田市","052010142004","桜ガ丘四丁目","39.702405","140.150698","0","3"
"05","秋田県","05201","秋田市","052010142005","桜ガ丘五丁目","39.704158","140.159843","0","3"
"05","秋田県","05201","秋田市","052010143001","桜台一丁目","39.710010","140.156351","0","3"
"05","秋田県","05201","秋田市","052010143002","桜台二丁目","39.709911","140.159366","0","3"
"05","秋田県","05201","秋田市","052010143003","桜台三丁目","39.711025","140.161185","0","3"
"05","秋田県","05201","秋田市","052010144000","山内","39.781243","140.183904","0","1"
"05","秋田県","05201","秋田市","052010145001","山王一丁目","39.721064","140.102718","0","3"
"05","秋田県","05201","秋田市","052010145002","山王二丁目","39.720726","140.106360","0","3"
"05","秋田県","05201","秋田市","052010145003","山王三丁目","39.717508","140.106378","0","3"
"05","秋田県","05201","秋田市","052010145004","山王四丁目","39.717358","140.102872","0","3"
"05","秋田県","05201","秋田市","052010145005","山王五丁目","39.714828","140.105046","0","3"
"05","秋田県","05201","秋田市","052010145006","山王六丁目","39.715408","140.099200","0","3"
"05","秋田県","05201","秋田市","052010145007","山王七丁目","39.717711","140.098573","0","3"
"05","秋田県","05201","秋田市","052010146000","山王新町","39.717352","140.094538","0","1"
"05","秋田県","05201","秋田市","052010147000","山王中島町","39.717048","140.090942","0","1"
"05","秋田県","05201","秋田市","052010148000","山王中園町","39.714951","140.095161","0","1"
"05","秋田県","05201","秋田市","052010149000","山王沼田町","39.714632","140.091157","0","1"
"05","秋田県","05201","秋田市","052010150000","山王臨海町","39.715981","140.088013","0","1"
"05","秋田県","05201","秋田市","052010151000","下北手黒川","39.700252","140.195762","0","1"
"05","秋田県","05201","秋田市","052010152000","下北手桜","39.716386","140.157505","0","1"
"05","秋田県","05201","秋田市","052010153000","下北手寒川","39.719265","140.206152","0","1"
"05","秋田県","05201","秋田市","052010154000","下北手宝川","39.707361","140.212324","0","1"
"05","秋田県","05201","秋田市","052010155000","下北手通沢","39.711216","140.189971","0","1"
"05","秋田県","05201","秋田市","052010156000","下北手梨平","39.702314","140.164783","0","1"
"05","秋田県","05201","秋田市","052010157000","下北手松崎","39.724721","140.167119","0","1"
"05","秋田県","05201","秋田市","052010158000","下北手柳館","39.715311","140.174438","0","1"
"05","秋田県","05201","秋田市","052010159000","下新城青崎","39.807955","140.086562","0","1"
"05","秋田県","05201","秋田市","052010160000","下新城岩城","39.788644","140.093452","0","1"
"05","秋田県","05201","秋田市","052010161000","下新城小友","39.812926","140.117760","0","1"
"05","秋田県","05201","秋田市","052010162000","下新城笠岡","39.795420","140.078214","0","1"
"05","秋田県","05201","秋田市","052010163000","下新城長岡","39.808018","140.070195","0","1"
"05","秋田県","05201","秋田市","052010164000","下新城中野","39.799532","140.054596","0","1"
"05","秋田県","05201","秋田市","052010165000","下浜桂根","39.644212","140.078483","0","1"
"05","秋田県","05201","秋田市","052010166000","下浜長浜","39.625770","140.080543","0","1"
"05","秋田県","05201","秋田市","052010167000","下浜楢田","39.625355","140.145583","0","1"
"05","秋田県","05201","秋田市","052010168000","下浜八田","39.616139","140.126708","0","1"
"05","秋田県","05201","秋田市","052010169000","下浜羽川","39.601166","140.082381","0","1"
"05","秋田県","05201","秋田市","052010170000","下浜名ケ沢","39.587411","140.129185","0","1"
"05","秋田県","05201","秋田市","052010171000","将軍野青山町","39.761768","140.089882","0","1"
"05","秋田県","05201","秋田市","052010172000","将軍野桂町","39.756217","140.091031","0","1"
"05","秋田県","05201","秋田市","052010173000","将軍野堰越","39.762293","140.092274","0","1"
"05","秋田県","05201","秋田市","052010174001","将軍野東一丁目","39.754954","140.084220","0","3"
"05","秋田県","05201","秋田市","052010174002","将軍野東二丁目","39.751969","140.087160","0","3"
"05","秋田県","05201","秋田市","052010174003","将軍野東三丁目","39.757031","140.087861","0","3"
"05","秋田県","05201","秋田市","052010174004","将軍野東四丁目","39.759844","140.086464","0","3"
"05","秋田県","05201","秋田市","052010175001","将軍野南一丁目","39.744475","140.081774","0","3"
"05","秋田県","05201","秋田市","052010175002","将軍野南二丁目","39.744892","140.086716","0","3"
"05","秋田県","05201","秋田市","052010175003","将軍野南三丁目","39.748024","140.082760","0","3"
"05","秋田県","05201","秋田市","052010175004","将軍野南四丁目","39.745714","140.088927","0","3"
"05","秋田県","05201","秋田市","052010175005","将軍野南五丁目","39.749281","140.085281","0","3"
"05","秋田県","05201","秋田市","052010176000","将軍野向山","39.750633","140.090224","0","1"
"05","秋田県","05201","秋田市","052010177000","新藤田","39.741624","140.135202","0","1"
"05","秋田県","05201","秋田市","052010178000","千秋北の丸","39.725458","140.125280","0","1"
"05","秋田県","05201","秋田市","052010179000","千秋久保田町","39.719487","140.127261","0","1"
"05","秋田県","05201","秋田市","052010180000","千秋公園","39.722074","140.124087","0","1"
"05","秋田県","05201","秋田市","052010181000","千秋城下町","39.723036","140.128240","0","1"
"05","秋田県","05201","秋田市","052010182000","千秋中島町","39.727053","140.122495","0","1"
"05","秋田県","05201","秋田市","052010183000","千秋明徳町","39.719069","140.121857","0","1"
"05","秋田県","05201","秋田市","052010184000","千秋矢留町","39.723012","140.120802","0","1"
"05","秋田県","05201","秋田市","052010185000","添川","39.759997","140.149141","0","1"
"05","秋田県","05201","秋田市","052010186000","外旭川","39.757700","140.108839","0","1"
"05","秋田県","05201","秋田市","052010187001","外旭川八幡田一丁目","39.743493","140.107526","0","3"
"05","秋田県","05201","秋田市","052010187002","外旭川八幡田二丁目","39.743871","140.104289","0","3"
"05","秋田県","05201","秋田市","052010188001","外旭川八柳一丁目","39.744133","140.101003","0","3"
"05","秋田県","05201","秋田市","052010188002","外旭川八柳二丁目","39.746512","140.101604","0","3"
"05","秋田県","05201","秋田市","052010188003","外旭川八柳三丁目","39.747035","140.096765","0","3"
"05","秋田県","05201","秋田市","052010189000","太平黒沢","39.745533","140.239193","0","1"
"05","秋田県","05201","秋田市","052010190000","太平寺庭","39.756177","140.220537","0","1"
"05","秋田県","05201","秋田市","052010191000","太平中関","39.727935","140.224620","0","1"
"05","秋田県","05201","秋田市","052010192000","太平八田","39.759922","140.194601","0","1"
"05","秋田県","05201","秋田市","052010193000","太平目長崎","39.740159","140.195366","0","1"
"05","秋田県","05201","秋田市","052010194000","太平山谷","39.746366","140.274737","0","1"
"05","秋田県","05201","秋田市","052010195000","土崎港御蔵町","39.746564","140.066006","0","1"
"05","秋田県","05201","秋田市","052010196001","土崎港北一丁目","39.759680","140.076874","0","3"
"05","秋田県","05201","秋田市","052010196002","土崎港北二丁目","39.760693","140.081609","0","3"
"05","秋田県","05201","秋田市","052010196003","土崎港北三丁目","39.766014","140.080484","0","3"
"05","秋田県","05201","秋田市","052010196004","土崎港北四丁目","39.762666","140.076986","0","3"
"05","秋田県","05201","秋田市","052010196005","土崎港北五丁目","39.762165","140.073035","0","3"
"05","秋田県","05201","秋田市","052010196006","土崎港北六丁目","39.767130","140.072357","0","3"
"05","秋田県","05201","秋田市","052010196007","土崎港北七丁目","39.769496","140.069729","0","3"
"05","秋田県","05201","秋田市","052010197000","土崎港穀保町","39.744705","140.066695","0","1"
"05","秋田県","05201","秋田市","052010198000","土崎港下浜町","39.751713","140.061735","0","1"
"05","秋田県","05201","秋田市","052010199000","土崎港相染町","39.765353","140.057928","0","1"
"05","秋田県","05201","秋田市","052010200001","土崎港中央一丁目","39.751732","140.069110","0","3"
"05","秋田県","05201","秋田市","052010200002","土崎港中央二丁目","39.749991","140.073121","0","3"
"05","秋田県","05201","秋田市","052010200003","土崎港中央三丁目","39.755868","140.069696","0","3"
