"PrefCode","PrefName","MuniCode","MuniName","DistCode","DistName","lat","lon","SrcCode","CatCode"
"36","徳島県","36201","徳島市","362010001001","藍場町一丁目","34.073407","134.548083","0","3"
"36","徳島県","36201","徳島市","362010001002","藍場町二丁目","34.074604","134.546918","0","3"
"36","徳島県","36201","徳島市","362010002001","秋田町一丁目","34.065880","134.549536","0","3"
"36","徳島県","36201","徳島市","362010002002","秋田町二丁目","34.064247","134.549739","0","3"
"36","徳島県","36201","徳島市","362010002003","秋田町三丁目","34.062963","134.549342","0","3"
"36","徳島県","36201","徳島市","362010002004","秋田町四丁目","34.061556","134.549272","0","3"
"36","徳島県","36201","徳島市","362010002005","秋田町五丁目","34.059945","134.549161","0","3"
"36","徳島県","36201","徳島市","362010002006","秋田町六丁目","34.058606","134.549099","0","3"
"36","徳島県","36201","徳島市","362010003001","鮎喰町一丁目","34.072534","134.503629","0","3"
"36","徳島県","36201","徳島市","362010003002","鮎喰町二丁目","34.072533","134.500579","0","3"
"36","徳島県","36201","徳島市","362010004001","安宅一丁目","34.070565","134.571522","0","3"
"36","徳島県","36201","徳島市","362010004002","安宅二丁目","34.070649","134.575330","0","3"
"36","徳島県","36201","徳島市","362010004003","安宅三丁目","34.069668","134.578881","0","3"
"36","徳島県","36201","徳島市","362010005000","飯谷町","33.973595","134.551232","0","1"
"36","徳島県","36201","徳島市","362010006001","伊賀町一丁目","34.066490","134.544631","0","3"
"36","徳島県","36201","徳島市","362010006002","伊賀町二丁目","34.064678","134.544501","0","3"
"36","徳島県","36201","徳島市","362010006003","伊賀町三丁目","34.063149","134.544225","0","3"
"36","徳島県","36201","徳島市","362010006004","伊賀町四丁目","34.062020","134.544435","0","3"
"36","徳島県","36201","徳島市","362010007000","一宮町","34.029041","134.470661","0","1"
"36","徳島県","36201","徳島市","362010008001","一番町一丁目","34.072065","134.553330","0","3"
"36","徳島県","36201","徳島市","362010008002","一番町二丁目","34.072452","134.552237","0","3"
"36","徳島県","36201","徳島市","362010008003","一番町三丁目","34.072937","134.551306","0","3"
"36","徳島県","36201","徳島市","362010009001","伊月町一丁目","34.065464","134.551552","0","3"
"36","徳島県","36201","徳島市","362010009002","伊月町二丁目","34.064245","134.551071","0","3"
"36","徳島県","36201","徳島市","362010009003","伊月町三丁目","34.062682","134.550088","0","3"
"36","徳島県","36201","徳島市","362010009004","伊月町四丁目","34.061320","134.550014","0","3"
"36","徳島県","36201","徳島市","362010009005","伊月町五丁目","34.059829","134.549786","0","3"
"36","徳島県","36201","徳島市","362010009006","伊月町六丁目","34.058720","134.549781","0","3"
"36","徳島県","36201","徳島市","362010010000","応神町応神産業団地","34.122362","134.523069","0","1"
"36","徳島県","36201","徳島市","362010011000","応神町中原","34.108295","134.535315","0","1"
"36","徳島県","36201","徳島市","362010012000","応神町西貞方","34.115518","134.509651","0","1"
"36","徳島県","36201","徳島市","362010013000","応神町東貞方","34.113959","134.518757","0","1"
"36","徳島県","36201","徳島市","362010014000","応神町古川","34.103249","134.549209","0","1"
"36","徳島県","36201","徳島市","362010015000","応神町吉成","34.114119","134.530526","0","1"
"36","徳島県","36201","徳島市","362010016000","大谷町","34.032825","134.533428","0","1"
"36","徳島県","36201","徳島市","362010017000","大原町","34.027678","134.576657","0","1"
"36","徳島県","36201","徳島市","362010018000","大松町","34.026142","134.555503","0","1"
"36","徳島県","36201","徳島市","362010019001","大道一丁目","34.066157","134.547374","0","3"
"36","徳島県","36201","徳島市","362010019002","大道二丁目","34.064642","134.547248","0","3"
"36","徳島県","36201","徳島市","362010019003","大道三丁目","34.063023","134.547249","0","3"
"36","徳島県","36201","徳島市","362010019004","大道四丁目","34.061680","134.547218","0","3"
"36","徳島県","36201","徳島市","362010020001","沖浜一丁目","34.054986","134.553132","0","3"
"36","徳島県","36201","徳島市","362010020002","沖浜二丁目","34.053034","134.552153","0","3"
"36","徳島県","36201","徳島市","362010020003","沖浜三丁目","34.050414","134.551156","0","3"
"36","徳島県","36201","徳島市","362010021000","沖浜町","34.053244","134.549406","0","1"
"36","徳島県","36201","徳島市","362010022001","沖浜東一丁目","34.054473","134.554984","0","3"
"36","徳島県","36201","徳島市","362010022002","沖浜東二丁目","34.052382","134.554529","0","3"
"36","徳島県","36201","徳島市","362010022003","沖浜東三丁目","34.050379","134.553806","0","3"
"36","徳島県","36201","徳島市","362010023001","籠屋町一丁目","34.068791","134.548157","0","3"
"36","徳島県","36201","徳島市","362010023002","籠屋町二丁目","34.067835","134.547987","0","3"
"36","徳島県","36201","徳島市","362010024001","春日一丁目","34.093815","134.535301","0","3"
"36","徳島県","36201","徳島市","362010024002","春日二丁目","34.092941","134.528822","0","3"
"36","徳島県","36201","徳島市","362010024003","春日三丁目","34.091850","134.525445","0","3"
"36","徳島県","36201","徳島市","362010025000","春日町","34.099467","134.535684","0","1"
